,date,title,summary
0,2019.05.10.,美백악관 “한국의 인도적 대북 식량 지원 간섭 않겠다”,"이는 트럼프 정부가 이란과 베네수엘라 등에 대한 압박을 강화하고 있는 가운데 북한에도 예외를 인정하지 않겠다는 점을 분명히 하면서도, 한국 정부를 통한 우회적 지원으로 북미 교착 국면을 풀겠다는 의지를 드러낸..."
1,2019.05.10.,"이란 핵개발 재개 통첩에… 미, 광물 수출 봉쇄 ‘맞불’",하지만 지난해 2월 2차·미 정상회담 결렬 이후 존재감이 부각되면서 이란 및 베네수엘라 위기 대응에서 전면에 나섰다. 볼턴 보좌관이 트럼프 대통령을 부추겨 이란과 베네수엘라에서 ‘군사적 옵션’을 가동할 수...
2,2019.05.10.,< Global Focus >뿌리 깊은 부패에 ‘정치 환멸’… 左도 右도 포퓰리즘 ‘악...,지난달 30일 베네수엘라에서는 후안 과이도 국회의장이 니콜라스 마두로 좌파 정권을 축출하려고 군사... 지난 3월 에콰도르까지 탈퇴하며 현재 회원국은 베네수엘라·볼리비아·우루과이·가이아나·수리남 5개국으로...
3,2019.05.10.,< Global Focus >콜롬비아 2002년부터 親시장정책… 지난해 OECD 가입 쾌거,당시 콜롬비아인들이 가장 많이 건너간 국가가 이웃 국가이자 석유 부국인 베네수엘라였다. 2002년 당시... 전략적 동반자 관계였던 베네수엘라의 원유 지원 감축까지 겹치면서 최근에는 전력난과 빵·닭고기·달걀 등의...
4,2019.05.10.,<뉴스와 시각>셰일혁명이 바꾸는 국제질서,"오히려 역대 미국 대통령 가운데 몇 손가락 안에 들 정도로 중국, 러시아, 이란, 베네수엘라 등 좌파 성향의... 미국은 최근 이란과 베네수엘라 석유 수출 금지 조치에 나서고 있다. 니콜라스 마두로 베네수엘라 정부는 이미..."
5,2019.05.10.,"마두로, 봉기 실패하자 반격… 野의원 줄줄이 피신",위해 베네수엘라 야권이 시도했던 군사봉기가 실패로 돌아간 후 야권 2인자가 전격 체포되자 야권 인사들이 보복을 피해 외국 대사관 등으로 줄줄이 피신하고 있다. 9일 로이터통신 등에 따르면 베네수엘라 야당 ‘용감한...
6,2019.05.10.,[세계의 분쟁지역] 파괴ㆍ범죄로 아마존의 눈물 멎지 않는다,"‘지구의 허파’라 불리는 아마존 열대우림은 브라질, 볼리비아, 콜롬비아, 에콰도르, 가이아나, 페루, 수리남, 베네수엘라 등 남미 8개국에 걸쳐 있고, 넓이는 750만㎢에 달한다. 기후변화의 주범인 이산화탄소의 최대..."
7,2019.05.10.,"美는 경고 목소리 키우는데…韓은 ""인도적 北지원"" 고수","이 같은 미국의 분위기는 북한, 이란, 베네수엘라 사태 등 외교 현안이 동시다발적으로 발생하고 있는 것과 무관치 않다는 분석이다. 일단 북한은 관리 상태로 두되 더 시급한 문제부터 해결하려는 움직임이다. 한미가 남북..."
8,2019.05.10.,[여적]김정은의 힘,베네수엘라 임시 대통령 후안 과이도 국회의장이 미국과 유럽의 지지를 받으면서도 권력을 잡지 못한 것 역시 힘의 근원인 군대를 움직일 능력이 없기 때문이다. 아프리카에는 즐비한 독재자가 미국에 없는 이유도 힘의...
9,2019.05.10.,[사유와 성찰]사드에 대한 미국의 ‘업보’,"냉전종식 후 아프가니스탄과 이라크에 대한 침략은 물론 지금의 베네수엘라나 이란에 대한 미국의 간섭은 세계 경제를 불안하게 한다. 군사패권으로 살아가는 미국, 그 앞에서 희생당하는 힘없는 한국의 시민들, 사드..."
10,2019.05.10.,美백악관 “한국의 인도적 대북 식량 지원 간섭 않겠다”,"이는 트럼프 정부가 이란과 베네수엘라 등에 대한 압박을 강화하고 있는 가운데 북한에도 예외를 인정하지 않겠다는 점을 분명히 하면서도, 한국 정부를 통한 우회적 지원으로 북미 교착 국면을 풀겠다는 의지를 드러낸..."
11,2019.05.10.,"이란 핵개발 재개 통첩에… 미, 광물 수출 봉쇄 ‘맞불’",하지만 지난해 2월 2차·미 정상회담 결렬 이후 존재감이 부각되면서 이란 및 베네수엘라 위기 대응에서 전면에 나섰다. 볼턴 보좌관이 트럼프 대통령을 부추겨 이란과 베네수엘라에서 ‘군사적 옵션’을 가동할 수...
12,2019.05.10.,< Global Focus >뿌리 깊은 부패에 ‘정치 환멸’… 左도 右도 포퓰리즘 ‘악...,지난달 30일 베네수엘라에서는 후안 과이도 국회의장이 니콜라스 마두로 좌파 정권을 축출하려고 군사... 지난 3월 에콰도르까지 탈퇴하며 현재 회원국은 베네수엘라·볼리비아·우루과이·가이아나·수리남 5개국으로...
13,2019.05.10.,< Global Focus >콜롬비아 2002년부터 親시장정책… 지난해 OECD 가입 쾌거,당시 콜롬비아인들이 가장 많이 건너간 국가가 이웃 국가이자 석유 부국인 베네수엘라였다. 2002년 당시... 전략적 동반자 관계였던 베네수엘라의 원유 지원 감축까지 겹치면서 최근에는 전력난과 빵·닭고기·달걀 등의...
